2.44288	25.4678	-1.10066	4.49567	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
3.53717	24.7633	2.26098	3.41051	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
2.87269	24.8443	-0.355097	3.4053	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
3.79409	24.0823	2.35862	2.34984	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
3.35592	24.1058	0.459658	2.34402	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
4.12445	23.2942	2.66548	1.32507	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
3.95089	23.2554	1.67382	1.31847	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
4.54868	22.4148	3.26786	0.576822	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
4.38799	22.3472	2.09395	0.570604	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
4.81655	21.4917	3.20248	-0.380197	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
4.93531	21.3747	3.11787	-0.387398	7.08741	-6.92602	7	-6.85	2.72856	1.81904
5.30904	20.4893	3.99275	-1.29344	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
5.45786	20.3272	3.8399	-1.30033	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
5.72169	19.4201	4.30032	-2.16242	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
6.10243	19.2245	5.265	-2.1703	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
6.30913	18.3224	5.41709	-2.79029	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
6.68608	18.0879	5.99449	-2.79749	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
6.85759	17.1708	5.87084	-3.58165	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
7.27777	16.9001	6.61932	-3.58877	8.03231	-6.28406	8	-6.25	2.72931	1.81954
7.41758	15.9766	6.33574	-4.32294	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
7.79141	15.6933	6.88973	-4.32955	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
7.86374	14.8007	6.47908	-4.84794	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.34857	14.4727	7.53785	-4.8548	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.44892	13.5657	7.04776	-5.50025	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.8642	13.21	7.46109	-5.50607	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.91737	12.309	6.85344	-6.1032	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
9.29348	11.9572	7.32133	-6.10876	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.2791	11.1054	6.66826	-6.52418	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.72481	10.7024	7.50955	-6.52981	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.73021	9.84017	6.80631	-7.0337	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
10.0858	9.42032	6.90081	-7.03813	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
10.035	8.57732	6.13269	-7.49352	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
10.3655	8.14057	6.2922	-7.49766	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
10.2696	7.32312	5.50134	-7.90309	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
10.5618	6.86886	5.60126	-7.90676	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
10.4293	6.08057	4.80814	-8.26752	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.6746	5.61299	4.81422	-8.27066	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.5179	4.86439	4.04836	-8.57866	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.7323	4.38491	4.08039	-8.58139	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.5763	3.67915	3.37768	-8.84179	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.7935	3.19052	3.63961	-8.84435	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.6582	2.52471	2.9945	-9.05902	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.8235	2.03426	2.87153	-9.06071	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7197	1.41117	2.34365	-9.23161	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.8229	0.925037	1.76224	-9.23237	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.7413	0.339769	1.37813	-9.35814	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.8433	-0.118495	1.38343	-9.35912	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
10.8403	-0.623278	1.21359	-9.42229	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
10.9282	-1.10821	0.510061	-9.42207	11.1178	-2.98807	11.1	-3	0.907725	2.72317
10.9619	-1.63807	0.519855	-9.46311	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.0344	-2.12613	-0.108152	-9.46257	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.0993	-2.6388	0.0774663	-9.45992	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.2294	-3.09752	-1.06622	-9.45846	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1978	-3.60243	-0.967021	-9.4138	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.1659	-4.10639	-1.26572	-9.4129	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.2242	-4.59096	-0.825782	-9.32591	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3802	-5.06065	-1.34894	-9.32444	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3493	-5.52917	-1.09044	-9.19676	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.5921	-5.9389	-1.55454	-9.19507	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.4487	-6.34316	-1.56906	-9.07012	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.6963	-6.79533	-1.79036	-9.06844	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.4537	-7.21916	-2.00653	-8.86701	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.8123	-7.60918	-1.9817	-8.86536	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.4643	-7.9585	-2.50092	-8.68355	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
11.6542	-8.39408	-2.4697	-8.68164	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
11.2887	-8.75482	-2.88467	-8.40777	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
11.5901	-9.16908	-2.5066	-8.40602	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
11.1714	-9.48902	-3.07135	-8.10082	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
11.5909	-9.87718	-2.38113	-8.09923	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
11.0818	-10.1525	-3.27378	-7.76571	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
11.3251	-10.5281	-2.82433	-7.76365	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.8149	-10.7611	-3.59954	-7.40717	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
11.1197	-11.1098	-2.89629	-7.40524	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
10.583	-11.2984	-3.73928	-7.0285	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
10.8683	-11.6244	-3.01537	-7.02646	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
10.3105	-11.7708	-3.89993	-6.6313	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
10.5728	-12.0718	-3.15947	-6.62914	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
10.007	-12.1727	-4.0297	-6.21821	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
10.23	-12.4496	-3.32451	-6.21587	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
9.66843	-12.5064	-4.13094	-5.78983	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
9.75135	-12.7628	-3.72252	-5.78702	8.90199	0.247143	8.85	0.25	-1.81847	0
9.24607	-12.7799	-4.21737	-5.35264	8.76016	0.263752	8.75	0.25	-1.81846	0
9.53963	-13.0022	-3.23156	-5.35039	8.46355	0.258809	8.55	0.25	-3.6326	0
9.00847	-12.9774	-3.94217	-4.90802	8.35367	0.252596	8.35	0.25	-3.6326	0
9.14297	-13.1754	-3.48651	-4.9051	8.05161	0.241868	8.2	0.25	-2.72841	0
8.62038	-13.112	-4.10583	-4.46043	8.05411	0.247878	8.05	0.25	-2.72842	0
8.71497	-13.2852	-3.68274	-4.45739	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
8.2172	-13.1879	-4.17726	-4.01311	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
8.30778	-13.3368	-3.72555	-4.01007	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.84201	-13.2069	-4.10843	-3.57083	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.95186	-13.3107	-3.67675	-3.56773	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.52726	-13.1394	-4.00102	-3.23748	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.42738	-13.2506	-4.05285	-3.23379	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
7.05821	-13.0777	-4.04712	-2.8035	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.94009	-13.165	-4.12227	-2.7998	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.65316	-12.9689	-3.82934	-2.37887	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.47878	-13.0355	-4.08326	-2.375	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.27278	-12.8186	-3.5439	-1.96844	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
5.93706	-12.8685	-4.21495	-1.96418	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
5.87878	-12.6385	-3.1809	-1.57698	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
5.56095	-12.6616	-3.88585	-1.57281	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
